room,hall,bathroom,size,floor,subway_distance,attention,visit,unit_price,price
3,2,2,123.93,17,880,8,3,80529,998
3,2,2,137.5,24,733,15,1,56000,770
2,1,1,50.29,6,739,15,1,98429,495
4,2,2,267.32,18,338,11,2,97935,2618
3,2,2,162.84,6,332,4,1,44215,720
1,1,1,47.69,6,,3,7,50954,243
1,1,1,46.91,6,174,1,14,117246,550
2,1,1,98.62,9,,0,10,43602,430
3,1,1,86.68,6,716,26,6,53761,466
1,1,1,47.82,6,386,4,2,115015,550
2,1,1,59.69,6,269,13,4,61987,370
1,1,1,42.66,6,267,9,4,73840,315
3,1,1,101.29,6,936,3,1,43440,440
1,1,1,50.39,18,912,26,5,77396,390
2,1,1,59.64,5,1252,4,4,89705,535
2,1,1,81.45,15,1004,1,4,68508,558
3,2,2,143.54,16,333,2,2,64790,930
2,2,2,127.3,26,555,0,1,66771,850
3,2,2,140.96,22,289,6,1,90026,1269
2,1,1,90.82,18,369,18,1,42722,388
3,1,1,78.26,14,387,0,4,80501,630
2,2,2,116.54,25,861,11,3,46593,543
3,1,1,68.7,7,731,36,3,54585,375
2,1,1,77.34,19,,2,2,74994,580
2,1,1,91.74,20,322,7,6,73032,670
2,1,1,74.61,16,246,45,7,52138,389
2,1,1,85.16,6,168,0,0,105096,895
2,1,1,75,7,274,1,4,138667,1040
2,2,1,113.25,28,661,0,3,66225,750
2,2,1,98.51,21,306,0,2,61923,610
2,2,1,90.47,5,,3,2,38687,350
2,1,1,70.02,6,,2,5,44273,310
2,2,1,105.7,23,,0,1,40681,430
2,2,1,102.31,30,353,0,3,62066,635
2,1,1,97.08,23,,2,4,37083,360
1,1,1,46.74,6,,24,2,45999,215
2,1,1,99.01,6,1497,1,3,49995,495
1,1,1,43.79,6,284,4,3,58461,256
3,2,2,124.48,25,,1,1,41774,520
2,1,1,74.95,14,517,5,4,97398,730
2,1,1,93.4,10,,1,2,44968,420
2,1,1,93.62,6,281,4,5,45717,428
3,1,1,101.9,15,536,2,0,75074,765
3,1,1,87.48,6,,9,3,38866,340
2,2,1,97.79,21,306,1,2,73627,720
3,1,1,63.32,6,912,11,4,78648,498
1,1,1,52.73,20,894,3,1,62583,330
3,1,1,112.17,6,,5,2,29865,335
3,1,1,79.36,18,409,2,3,59224,470
2,1,2,93.49,30,268,3,1,42785,400
1,1,1,40.94,16,563,0,6,120909,495
2,1,1,89.84,11,,11,2,50646,455
2,1,1,75,21,345,0,2,124000,930
2,1,1,97.31,21,,35,1,30829,300
2,1,1,89.88,24,279,8,1,73431,660
1,1,1,69.08,11,1073,3,1,62247,430
2,2,1,84.32,6,,15,1,52182,440
2,1,1,46.88,6,490,9,6,80845,379
2,1,1,59.5,6,407,1,3,124370,740
2,1,1,92.38,21,465,7,3,58454,540
1,1,1,62.27,21,724,6,1,57170,356
3,1,1,81,19,345,5,0,132099,1070
2,1,1,92.77,29,476,1,5,110812,1028
2,1,1,97.08,23,,3,0,39143,380
2,2,2,132.3,22,550,6,1,58201,770
1,1,1,45.2,16,571,3,7,78761,356
3,1,1,68.6,6,,3,2,69971,480
2,1,1,107.77,20,258,0,1,75160,810
1,1,1,55.75,6,,3,3,44664,249
2,1,1,81.7,6,,0,4,49939,408
2,1,1,95.95,12,517,1,3,71912,690
1,1,1,41.8,6,811,6,2,90431,378
3,2,2,153.37,21,1205,0,2,91283,1400
2,1,1,76.5,24,811,0,3,88235,675
2,1,1,74.59,22,,10,2,48934,365
2,1,1,72.2,19,706,6,6,110665,799
2,2,1,112.88,11,490,0,1,74415,840
2,1,1,64.6,14,516,8,3,55728,360
2,1,1,77.7,6,914,4,8,126126,980
3,1,1,79.5,20,765,3,0,92453,735
1,1,1,42.16,6,815,1,7,99620,420
2,1,1,81.64,6,871,4,7,67369,550
1,1,1,61.03,27,659,0,1,84385,515
1,1,1,47.77,7,944,6,2,62801,300
3,2,2,148.3,6,829,15,2,53945,800
2,2,1,102.89,28,744,2,1,69978,720
3,1,1,77.21,20,318,1,4,57635,445
2,2,2,126.06,28,365,0,3,88847,1120
3,1,1,64.08,5,335,15,6,61954,397
4,1,2,60.3,7,429,9,4,84577,510
2,1,1,58.92,6,,12,7,62458,368
2,1,1,62,5,520,8,4,90323,560
3,1,1,90.7,6,552,3,1,100000,907
2,2,1,114.83,16,491,0,2,61395,705
3,1,1,88.71,16,420,7,7,100327,890
2,1,1,48.5,5,339,14,8,117113,568
1,1,1,36.5,6,1378,15,6,76438,279
1,1,1,69.22,21,691,1,1,87402,605
2,1,1,92.39,7,1112,1,3,97305,899
2,1,1,60.53,16,417,6,7,74839,453
2,1,1,68.36,9,518,10,4,100936,690
3,2,2,115.48,11,993,1,1,63214,730
2,1,1,63.9,6,918,6,5,57121,365
2,1,1,79.73,6,513,7,3,116017,925
1,1,1,62.57,6,1225,6,1,63928,400
1,1,1,39.51,18,741,24,2,67831,268
2,1,1,65.27,16,716,8,3,59292,387
1,1,1,52.3,22,760,39,1,59273,310
2,1,1,104.99,21,588,0,2,77626,815
1,1,1,64.1,28,1098,7,2,62402,400
1,1,1,40.06,6,620,9,2,95357,382
2,1,1,116.55,25,491,1,1,90090,1050
2,1,1,57,16,249,9,1,89474,510
1,1,1,68.29,31,691,1,1,90789,620
2,1,1,64.37,16,280,3,3,57480,370
2,2,1,100.39,27,417,3,4,59767,600
4,2,2,173.6,6,222,6,2,120276,2088
2,1,1,57.9,6,590,5,0,106218,615
3,2,2,132.42,14,691,7,4,94397,1250
2,2,1,98.86,6,,2,5,46025,455
3,2,1,86.91,6,648,1,1,51663,449
1,1,1,42.86,6,528,18,5,67662,290
2,1,1,64.01,6,716,8,2,57960,371
1,1,1,53.58,16,513,10,6,77454,415
2,1,1,94.55,6,642,1,1,95188,900
3,2,2,144.8,6,,14,1,25207,365
2,1,1,60.67,6,292,2,4,67579,410
3,1,1,70.88,12,570,2,4,94526,670
2,2,1,100.62,21,983,2,2,75532,760
2,1,1,68.36,6,748,25,5,51931,355
2,1,1,92.38,21,465,7,1,59537,550
3,2,2,120.8,19,861,3,3,62086,750
3,1,1,63.6,6,805,6,2,82547,525
3,1,1,72.1,16,360,16,2,80444,580
3,1,1,120.68,26,1010,1,6,62976,760
4,1,1,134.03,16,501,12,1,61777,828
3,1,1,89.1,6,725,24,2,134680,1200
2,1,1,61.32,6,505,7,1,65232,400
2,2,2,93.86,12,,5,1,37822,355
3,1,1,62.7,6,719,21,3,124402,780
1,1,1,48.92,14,473,29,3,69297,339
4,2,2,114.37,12,116,10,2,87436,1000
2,1,1,69.34,30,315,261,6,38650,268
3,1,1,75.7,6,477,33,8,81242,615
2,1,1,60.7,16,247,4,0,114662,696
2,2,2,117.17,13,261,5,1,71691,840
2,1,1,74.4,9,492,10,2,94892,706
3,2,2,150.33,22,737,12,2,79159,1190
3,2,2,122.17,22,582,12,8,78579,960
1,1,1,58.7,20,645,19,4,67973,399
1,1,1,42.92,12,346,2,4,83877,360
1,1,1,37.24,5,502,44,6,75188,280
2,1,1,69.08,6,838,5,5,54285,375
2,1,2,119.91,15,880,4,5,90902,1090
3,1,1,98.43,6,1419,6,5,42162,415
2,1,1,75.68,80,396,59,1,46908,355
2,1,1,67.17,30,457,10,2,73694,495
2,1,1,79.57,6,780,1,3,49642,395
2,1,1,65.24,22,888,1,4,65910,430
3,1,1,77.68,16,280,7,2,50206,390
3,2,2,237.86,19,795,1,4,86185,2050
3,1,1,80.6,20,592,2,6,141191,1138
3,2,2,185.87,32,236,2,4,59181,1100
2,1,1,66.13,6,1427,1,5,69560,460
1,1,1,66.57,20,834,0,1,105152,700
2,1,1,97.3,18,693,0,2,62693,610
2,1,1,81.19,16,376,0,1,108388,880
2,1,1,91.82,20,1061,0,4,53365,490
1,1,1,42.36,17,587,4,8,66100,280
3,1,1,69.3,6,829,3,2,84416,585
3,1,1,59.5,5,688,4,3,144538,860
1,1,1,84.24,9,1074,0,1,65290,550
3,2,2,147.31,18,446,0,2,69242,1020
3,1,1,78.65,14,1302,2,7,86459,680
1,1,1,48.65,15,322,2,4,55498,270
3,1,1,108.2,6,992,2,4,96118,1040
1,1,1,61.97,22,,3,3,72454,449
3,2,2,133.66,16,381,4,1,55215,738
4,2,2,99.25,5,511,0,1,83627,830
2,1,1,54.47,6,702,0,2,60584,330
2,1,1,91.82,18,1061,2,3,51187,470
3,1,1,72.34,6,474,0,2,57368,415
2,1,1,89.49,27,659,1,1,98335,880
2,1,1,70.3,6,610,0,1,135135,950
2,1,1,82.91,25,819,5,2,51863,430
3,1,2,124.95,13,1061,0,1,55622,695
2,1,1,48.04,16,245,5,3,107202,515
2,1,1,90.75,33,460,5,1,58402,530
2,2,2,117.05,14,705,1,4,56215,658
1,1,1,34.46,25,105,5,4,80093,276
2,2,2,123.24,15,564,0,5,70188,865
1,1,1,56.95,6,513,1,1,115891,660
2,1,1,114.41,23,249,0,3,94397,1080
1,1,1,46.47,6,833,3,5,60254,280
1,1,1,45.47,27,570,0,5,91269,415
2,1,1,59.69,31,366,16,7,47747,285
1,1,1,65.73,23,630,1,7,63898,420
3,1,1,91.02,16,376,4,2,93386,850
2,1,1,74.51,20,775,2,8,100658,750
3,2,2,165.51,15,376,1,1,79753,1320
3,1,2,108,24,744,5,2,64815,700
1,1,1,73.27,22,583,2,6,69060,506
3,1,1,156.35,22,1277,1,1,102335,1600
2,1,1,90.66,21,1045,1,3,88242,800
2,1,1,64.39,6,592,3,3,79981,515
3,2,2,125.38,20,438,0,1,50167,629
2,1,1,63.43,6,463,2,1,114930,729
3,1,1,76.06,6,1373,1,2,66132,503
3,2,2,122.35,24,952,1,1,71925,880
1,1,1,39.94,25,460,2,2,67601,270
3,2,2,126.01,15,438,2,1,53170,670
1,1,1,52.98,20,1299,2,1,80219,425
3,2,2,153.49,25,422,1,2,61893,950
2,1,1,107.75,21,357,1,2,57541,620
2,1,1,56.13,6,342,2,1,86941,488
3,1,1,86.9,24,719,1,3,120829,1050
2,1,1,144.3,39,236,0,6,45045,650
3,2,1,123.3,25,,1,2,61638,760
2,2,1,87.46,26,827,2,3,80951,708
2,2,2,52.41,18,945,2,5,94448,495
3,2,1,106.72,25,1010,0,1,69903,746
2,1,1,89.23,20,760,4,4,82483,736
1,1,1,43.9,6,772,18,5,113895,500
3,1,2,124.39,27,774,0,3,83528,1039
2,1,1,58.64,6,1108,2,2,74352,436
2,1,1,57.3,6,620,1,1,107330,615
3,1,1,116.94,14,1107,0,3,89619,1048
2,1,1,102.84,6,464,2,2,46674,480
2,2,1,108.14,26,861,2,3,53634,580
3,1,1,83.94,24,714,12,2,73862,620
2,1,1,51.44,5,378,13,3,42768,220
1,1,1,43.79,20,530,7,4,90888,398
2,1,1,83.86,6,,4,1,51276,430
1,1,1,69.18,18,674,2,2,67216,465
3,1,1,116.17,31,760,2,1,77473,900
2,1,1,76.08,7,513,2,1,118297,900
1,1,1,51.4,31,400,12,2,54669,281
2,1,1,88.79,24,1102,4,2,85595,760
1,1,1,41.32,18,629,4,2,116167,480
2,2,2,88.66,16,1010,1,4,67110,595
2,1,1,55.7,6,914,3,2,135548,755
1,1,1,76.05,14,447,1,1,84155,640
2,1,1,75.15,23,1020,0,1,53227,400
2,1,1,95.7,24,891,7,7,68757,658
2,2,1,92.65,18,,4,4,59363,550
1,1,1,43.98,10,552,3,2,89814,395
1,1,1,70.11,28,364,2,8,62759,440
2,1,1,81.86,7,704,3,2,67188,550
3,1,1,88.7,15,370,1,2,67418,598
2,1,1,54.47,6,453,11,1,56912,310
3,1,1,71.55,6,554,0,5,124389,890
2,1,1,88.36,21,600,8,2,78090,690
3,2,2,130.09,14,693,1,3,92244,1200
2,1,1,67.1,12,1068,8,4,93890,630
2,1,1,94.18,26,760,1,3,77511,730
2,2,2,110.96,26,861,2,9,50919,565
3,1,1,82.75,6,1027,4,2,97402,806
2,2,2,124.98,13,587,0,1,70411,880
5,2,3,202.11,6,828,2,1,40572,820
3,1,1,85.9,24,719,3,5,124563,1070
1,1,1,57.71,6,447,1,3,109167,630
2,1,1,64.55,18,793,3,1,66615,430
3,1,1,66.6,4,479,4,3,123123,820
2,1,1,70,25,541,1,1,66429,465
1,1,1,34.46,25,105,8,1,80093,276
3,2,2,88.82,10,1181,3,2,119905,1065
3,1,1,113.85,25,819,4,2,45674,520
1,1,1,42.4,6,476,1,2,146226,620
3,1,1,68.28,5,1152,23,2,73228,500
3,1,1,81.31,18,1016,6,1,61493,500
3,1,1,68.68,6,553,6,3,88090,605
1,1,1,36.16,5,1152,23,2,87113,315
2,1,1,88.58,30,1098,0,2,58140,515
1,1,1,70.26,9,490,6,0,75434,530
2,1,1,54.2,4,461,6,2,48893,265
2,1,1,85.81,27,1098,0,1,66426,570
2,1,1,62,6,852,0,2,101613,630
2,1,1,57.19,6,803,13,1,92674,530
3,1,1,71.2,18,1077,3,1,99719,710
1,1,1,43.74,24,335,42,9,69730,305
2,1,1,79.85,28,374,1,1,71384,570
2,1,1,86.53,18,735,0,2,47382,410
2,2,1,108.35,30,426,4,2,92109,998
1,1,1,44.5,6,502,2,3,82022,365
2,1,1,79.57,30,374,5,3,67236,535
3,1,1,113.98,36,1083,5,3,51763,590
2,1,1,88.28,6,794,3,1,116674,1030
3,2,2,183.01,28,574,1,2,86990,1592
3,2,2,130.85,18,665,3,1,93237,1220
1,1,1,67.42,19,920,1,3,100860,680
2,1,1,99.42,24,1463,9,3,71917,715
2,1,1,68.69,6,704,168,4,77158,530
2,1,1,83.2,14,340,3,2,132212,1100
3,1,1,91.94,15,729,12,1,48945,450
1,1,1,71.62,23,249,0,2,90757,650
3,2,2,117.27,31,856,4,1,83568,980
3,1,1,90.71,12,521,8,1,66145,600
2,1,1,62.5,18,552,3,5,88960,556
3,2,2,133.09,24,765,1,1,75137,1000
3,1,1,97.14,14,952,3,4,75149,730
2,1,2,52.7,19,684,14,2,91082,480
4,2,2,210.01,5,642,5,3,133327,2800
2,1,1,73.11,11,404,40,5,53071,388
2,1,1,72.65,6,292,1,1,66070,480
3,2,2,149.05,14,652,8,3,67092,1000
2,1,1,52.5,6,501,29,2,96190,505
3,2,2,125.15,10,1443,9,1,39553,495
2,2,1,99.4,26,1098,0,1,61871,615
1,1,1,43.44,5,832,8,2,98987,430
2,2,2,110.18,28,861,2,4,49918,550
3,2,2,124.35,15,797,3,6,84439,1050
2,2,2,112.9,21,983,2,1,75022,847
2,1,1,85.7,15,983,1,2,91599,785
2,1,1,63.07,6,,2,1,45029,284
3,2,2,124.64,12,302,4,1,74615,930
2,1,1,59.01,5,1015,48,1,47450,280
2,1,1,56.25,5,520,9,4,96889,545
3,1,2,129.08,6,932,0,4,35482,458
3,2,2,133.86,7,457,3,5,108322,1450
1,1,1,59.73,13,517,4,3,95429,570
3,1,1,123,26,760,18,2,77642,955
2,2,2,109.66,7,1015,4,0,50155,550
1,1,1,43.95,14,447,22,3,75085,330
3,2,2,142.93,29,555,2,1,56671,810
4,2,2,191.58,26,972,4,2,101785,1950
3,2,2,164.37,14,340,1,5,130802,2150
1,1,1,66.19,22,697,10,1,58166,385
1,1,1,99.64,27,570,5,1,65235,650
3,1,1,94.3,5,1145,6,1,65536,618
1,1,1,58.57,6,465,1,2,57879,339
2,1,1,59.44,16,168,3,1,99260,590
1,1,1,42.5,6,922,20,2,84471,359
2,1,1,58.7,6,1093,7,7,95400,560
2,1,1,55.55,6,362,8,3,105851,588
3,2,2,134.51,23,448,4,3,98877,1330
4,1,1,122.18,12,749,6,1,106400,1300
3,1,1,72.7,5,694,0,1,124897,908
2,1,1,69.87,18,364,1,2,95606,668
3,2,2,152.89,13,265,6,2,65145,996
1,1,1,54.9,6,748,12,2,57377,315
1,1,1,71.62,21,,3,2,79587,570
1,1,1,43.06,20,502,30,3,85927,370
3,2,2,142.29,12,925,7,1,60440,860
3,1,1,84.7,24,893,9,3,103896,880
1,1,1,62.13,22,583,8,6,70819,440
1,1,1,51.12,21,,0,1,89984,460
3,1,1,75.73,6,305,13,1,81870,620
1,1,1,62.22,21,588,0,1,74735,465
2,1,1,65.2,13,455,8,3,111196,725
1,1,1,42.6,6,671,3,1,98122,418
2,1,1,102.65,22,,2,3,69654,715
2,0,1,47.49,6,,10,1,53064,252
3,1,1,94.48,6,330,17,3,68798,650
1,1,1,36.3,6,659,3,3,114325,415
2,1,1,58.3,6,429,4,0,97770,570
3,2,1,124.28,6,1261,1,0,45864,570
1,1,1,45.84,6,343,23,0,61082,280
2,1,1,57.09,6,509,1,0,70941,405
2,1,1,85.99,21,761,6,0,61635,530
2,1,1,61,6,1138,15,0,54918,335
2,1,1,62.24,6,944,30,0,56716,353
3,2,2,146.62,6,659,5,0,41263,605
2,2,1,104.48,26,1074,2,0,74655,780
2,1,1,54.76,6,731,26,0,59898,328
3,2,2,130.07,18,353,3,0,61505,800
2,1,1,87.34,16,762,9,0,57248,500
2,1,1,91.72,21,460,2,0,71958,660
2,1,1,91.22,14,1168,31,0,52072,475
3,1,2,124.91,7,1370,3,0,40429,505
4,2,3,284.32,18,340,0,0,128376,3650
2,1,1,55.9,6,731,40,0,61717,345
2,2,1,80.65,6,530,5,0,105394,850
3,1,1,98.84,5,,6,0,41380,409
3,2,2,167.83,11,465,2,0,76268,1280
1,1,1,30.07,23,694,29,0,71500,215
3,1,1,109.29,4,,6,0,40260,440
3,2,2,178.91,19,,12,0,53658,960
2,2,2,98.23,6,1010,9,0,67189,660
3,1,1,115.87,26,555,10,0,63865,740
2,1,1,65.61,6,1017,13,0,105167,690
2,1,1,75.3,20,801,9,0,74369,560
2,1,1,72.96,6,1138,10,0,79359,579
2,1,1,57.34,6,322,22,0,59295,340
3,2,1,94.85,6,525,13,0,75382,715
2,1,1,92.44,17,254,22,0,51385,475
3,1,1,78.89,6,579,7,0,68323,539
3,1,1,66.12,6,712,3,0,96794,640
3,2,2,169.53,23,374,5,0,71964,1220
1,1,1,46.2,18,779,3,4,114719,530
2,1,1,57.3,6,655,1,3,78185,448
2,2,2,111.26,5,,6,2,33705,375
2,1,1,62.99,14,246,14,5,57946,365
3,1,1,91.81,21,1111,4,7,68620,630
3,2,2,116.84,6,759,9,1,53064,620
1,1,1,62.55,24,,8,1,76739,480
3,2,2,202.29,18,917,7,2,50917,1030
2,2,2,113.85,25,,2,3,65876,750
2,1,1,92.06,18,704,1,1,64089,590
2,1,1,85.52,14,588,4,0,56127,480
1,1,1,38.79,27,325,6,6,92292,358
3,1,1,125.3,6,,0,2,39904,500
2,2,1,87.61,26,827,1,2,81041,710
2,1,1,86.9,19,829,5,3,48331,420
2,1,1,57.25,27,,2,1,63755,365
1,1,1,66.2,6,287,7,1,58157,385
1,1,1,46.9,24,385,11,1,76759,360
2,1,1,72.76,28,608,5,3,97581,710
3,1,1,106.47,6,495,12,2,51658,550
4,2,2,142.17,16,1010,3,3,65415,930
4,2,2,170.71,6,893,0,1,35733,610
3,1,1,99.55,16,541,4,2,100452,1000
2,1,1,57.52,6,449,5,1,110396,635
3,2,1,130.79,28,744,6,3,67283,880
3,1,1,67.33,14,90,28,1,86143,580
3,2,2,152.11,26,568,10,2,93353,1420
3,1,2,91.35,6,660,10,1,120416,1100
2,1,1,104.13,12,503,0,0,89311,930
3,2,2,127.12,7,763,17,0,102266,1300
1,1,1,34.22,12,639,0,1,127995,438
2,1,1,63.6,20,652,1,2,94340,600
1,1,1,46.39,34,105,0,2,65747,305
2,1,2,107.84,29,221,0,4,78079,842
2,2,2,121.44,30,1196,0,1,62582,760
2,1,1,57.8,6,405,1,1,73529,425
3,1,2,109.8,22,303,7,5,130009,1427
2,1,1,88.34,10,1374,5,1,63165,558
1,1,1,44.38,18,793,0,3,81118,360
2,1,1,60.44,6,549,8,5,62541,378
1,1,1,54.48,10,971,11,3,62041,338
1,0,1,48.71,19,452,1,1,54404,265
1,1,1,58.39,12,1477,3,0,56517,330
1,1,1,82.52,10,402,2,1,119365,985
2,1,1,58.5,18,662,2,3,58120,340
2,1,1,83.89,28,952,4,6,71999,604
2,1,1,97,9,,0,5,40928,397
3,2,2,193.95,23,576,0,7,72184,1400
2,1,1,62.01,6,440,5,2,99984,620
3,2,2,136.37,18,943,0,2,102662,1400
2,1,1,93.48,6,997,6,0,47069,440
3,1,1,95.49,12,376,6,3,101581,970
3,2,2,134.86,6,761,1,1,38559,520
2,1,1,92.72,6,997,3,1,46915,435
4,2,2,228.33,17,453,5,1,85841,1960
2,1,1,67.8,4,825,6,1,82596,560
2,1,1,90.72,30,,3,1,66027,599
2,1,1,87.6,30,1083,5,4,50228,440
3,1,1,112.97,6,,3,3,41604,470
3,1,1,77.22,6,902,5,3,99068,765
2,1,1,86.9,6,997,4,1,52934,460
3,2,2,152.14,19,832,3,8,108453,1650
2,1,1,70.43,18,808,5,3,93710,660
1,1,1,54.24,6,1427,0,1,75590,410
2,2,1,130.03,25,431,2,1,73829,960
2,1,1,56.95,14,274,1,2,94820,540
2,1,1,74.79,28,861,12,4,60168,450
3,1,1,93.61,15,517,5,1,88666,830
4,1,3,198.74,26,,0,3,54342,1080
2,1,1,61.3,17,535,61,4,118271,725
2,1,1,60.7,16,264,10,3,74135,450
2,1,1,96.75,25,,5,7,97158,940
2,1,1,87,23,,9,6,48046,418
2,1,1,112.2,11,554,2,1,49465,555
4,1,1,128.7,6,129,3,2,93085,1198
1,1,1,58.81,18,807,12,1,73117,430
2,1,1,51.45,4,1116,3,0,96210,495
2,1,1,58.94,6,387,12,0,59382,350
2,1,1,99.52,15,,1,1,63304,630
4,2,2,218.23,4,1189,7,0,37117,810
3,2,1,92.77,6,278,5,1,99925,927
1,1,1,65.28,16,536,4,0,73529,480
1,1,1,78.31,27,555,0,0,64487,505
3,2,2,145.84,6,865,2,0,40455,590
1,1,1,67.52,15,1295,0,0,73460,496
3,1,1,75.7,27,541,5,0,64069,485
2,1,1,65.46,6,572,2,0,48885,320
3,1,1,94.91,7,1079,1,0,56369,535
3,2,2,143.19,29,236,0,0,54333,778
1,1,1,52.94,6,790,1,0,86891,460
1,1,1,69.46,18,1217,2,0,59027,410
2,1,1,62,6,1027,3,0,98065,608
3,1,1,87.1,18,1149,12,0,52813,460
1,1,1,64.31,16,180,4,0,54424,350
3,2,1,155.42,30,571,1,0,51473,800
3,2,2,148.23,20,834,1,0,64764,960
2,1,1,73.76,21,1138,4,0,58568,432
2,1,1,60.19,7,532,5,0,78086,470
2,1,1,67.86,6,,3,0,51503,349
3,2,2,135.2,21,417,7,0,80621,1090
2,1,1,100.32,22,1277,0,0,104665,1050
2,1,1,116.51,21,424,1,0,71925,838
2,1,1,65.43,4,902,5,0,53492,350
3,1,1,66.11,12,547,5,0,94539,625
2,1,1,88.44,11,291,5,0,72931,645
2,1,1,56.7,5,520,2,0,89947,510
1,1,1,42.76,6,868,41,0,65482,280
2,1,1,62,18,1149,17,0,60968,378
1,1,1,68.7,16,900,0,0,78603,540
2,1,1,57,6,476,8,0,135088,770
3,2,2,173.14,22,92,1,0,90678,1570
3,2,2,146.73,9,692,0,0,51796,760
2,1,1,62,16,1018,42,0,56452,350
2,1,1,70.51,7,644,12,0,66657,470
